일자,요일,지역,호선,승차,하차,기온,강수량,전운량
2020-04-04,주말,서울,4,256027,257282,8.9,0,0.8
2020-04-04,주말,서울,5,283743,278704,8.9,0,0.8
2020-04-04,주말,서울,6,178876,176705,8.9,0,0.8
2020-04-04,주말,서울,7,348605,341008,8.9,0,0.8
2020-04-04,주말,서울,8,94601,93703,8.9,0,0.8
2020-04-05,주말,광주,1,18423,18103,7.8,0,0.6
2020-04-05,주말,대구,1,48358,48491,9.3,0,0
2020-04-05,주말,대구,2,37594,36834,9.3,0,0
2020-04-05,주말,대구,3,20053,19959,9.3,0,0
2020-04-05,주말,대전,1,30110,30027,8,0,0
2020-04-05,주말,부산,1,159906,160015,9.7,0,0.1
2020-04-05,주말,부산,2,112324,112421,9.7,0,0.1
2020-04-05,주말,부산,3,34089,32899,9.7,0,0.1
2020-04-05,주말,부산,4,11741,11826,9.7,0,0.1
2020-04-05,주말,서울,1,76827,76149,7.2,0,0
2020-04-05,주말,서울,2,454973,456766,7.2,0,0
2020-04-05,주말,서울,3,168205,170648,7.2,0,0
2020-04-05,주말,서울,4,172323,174249,7.2,0,0
2020-04-05,주말,서울,5,191192,189659,7.2,0,0
2020-04-05,주말,서울,6,126331,125245,7.2,0,0
2020-04-05,주말,서울,7,238108,233146,7.2,0,0
2020-04-05,주말,서울,8,63639,65360,7.2,0,0
2020-04-06,평일,광주,1,39315,38287,9.6,0,4.4
2020-04-06,평일,대구,1,95072,94981,11.3,0,3.6
2020-04-06,평일,대구,2,87287,85380,11.3,0,3.6
2020-04-06,평일,대구,3,41550,41480,11.3,0,3.6
2020-04-06,평일,대전,1,66291,66110,9.7,0,3.5
2020-04-06,평일,부산,1,317394,319458,11.7,0,3.9
2020-04-06,평일,부산,2,219658,219071,11.7,0,3.9
2020-04-06,평일,부산,3,69520,67664,11.7,0,3.9
2020-04-06,평일,부산,4,23402,23507,11.7,0,3.9
2020-04-06,평일,서울,1,189755,186744,9.3,0,3.5
2020-04-06,평일,서울,2,1157171,1172206,9.3,0,3.5
2020-04-06,평일,서울,3,416654,414536,9.3,0,3.5
2020-04-06,평일,서울,4,408366,410111,9.3,0,3.5
2020-04-06,평일,서울,5,506778,502819,9.3,0,3.5
2020-04-06,평일,서울,6,270921,266800,9.3,0,3.5
2020-04-06,평일,서울,7,593626,587426,9.3,0,3.5
2020-04-06,평일,서울,8,155378,156207,9.3,0,3.5
2020-04-07,평일,광주,1,38678,37724,12.1,0,1.8
2020-04-07,평일,대구,1,92077,92347,15.3,0,1.9
2020-04-07,평일,대구,2,87404,85638,15.3,0,1.9
2020-04-07,평일,대구,3,40985,40725,15.3,0,1.9
2020-04-07,평일,대전,1,65689,65492,11.5,0,1
2020-04-07,평일,부산,1,323551,324047,14.5,0,1.4
2020-04-07,평일,부산,2,218881,218790,14.5,0,1.4
2020-04-07,평일,부산,3,69197,67359,14.5,0,1.4
2020-04-07,평일,부산,4,23309,23367,14.5,0,1.4
2020-04-07,평일,서울,1,189884,186536,10.6,0,2.1
2020-04-07,평일,서울,2,1168893,1183452,10.6,0,2.1
2020-04-07,평일,서울,3,418383,416955,10.6,0,2.1
2020-04-07,평일,서울,4,414053,415545,10.6,0,2.1
2020-04-07,평일,서울,5,511285,506721,10.6,0,2.1
2020-04-07,평일,서울,6,273317,269400,10.6,0,2.1
2020-04-07,평일,서울,7,596299,590352,10.6,0,2.1
2020-04-07,평일,서울,8,156622,156847,10.6,0,2.1
2020-04-08,평일,광주,1,39266,38402,11.1,0,0
2020-04-08,평일,대구,1,92492,93343,12.2,0,0
2020-04-08,평일,대구,2,88687,86616,12.2,0,0
2020-04-08,평일,대구,3,41457,41219,12.2,0,0
2020-04-08,평일,대전,1,66033,65836,10.1,0,0
2020-04-08,평일,부산,1,318516,319563,13.3,0,0.6
2020-04-08,평일,부산,2,222792,223196,13.3,0,0.6
2020-04-08,평일,부산,3,72878,69987,13.3,0,0.6
2020-04-08,평일,부산,4,23403,23449,13.3,0,0.6
2020-04-08,평일,서울,1,190528,187229,9.4,0,0
2020-04-08,평일,서울,2,1176419,1192042,9.4,0,0
2020-04-08,평일,서울,3,420034,418526,9.4,0,0
2020-04-08,평일,서울,4,416281,417722,9.4,0,0
2020-04-08,평일,서울,5,512602,508417,9.4,0,0
2020-04-08,평일,서울,6,276433,272109,9.4,0,0
2020-04-08,평일,서울,7,598545,592629,9.4,0,0
2020-04-08,평일,서울,8,157744,157567,9.4,0,0
2020-04-09,평일,광주,1,37952,37133,9.8,0,2.1
2020-04-09,평일,대구,1,92255,92107,10.3,0,1.6
2020-04-09,평일,대구,2,87832,86153,10.3,0,1.6
2020-04-09,평일,대구,3,40770,40531,10.3,0,1.6
2020-04-09,평일,대전,1,66753,66540,9.6,0,3.8
2020-04-09,평일,부산,1,317321,318170,11.8,0,1
2020-04-09,평일,부산,2,220021,220139,11.8,0,1
2020-04-09,평일,부산,3,69359,67204,11.8,0,1
2020-04-09,평일,부산,4,23570,23578,11.8,0,1
2020-04-09,평일,서울,1,190775,187706,8.9,0,1.3
2020-04-09,평일,서울,2,1176931,1192611,8.9,0,1.3
2020-04-09,평일,서울,3,418101,417381,8.9,0,1.3
2020-04-09,평일,서울,4,412855,414755,8.9,0,1.3
2020-04-09,평일,서울,5,511064,506121,8.9,0,1.3
2020-04-09,평일,서울,6,274454,270009,8.9,0,1.3
2020-04-09,평일,서울,7,594879,589407,8.9,0,1.3
2020-04-09,평일,서울,8,159756,159054,8.9,0,1.3
2020-04-10,평일,광주,1,41003,39964,10.7,0,7.1
2020-04-10,평일,대구,1,98207,99316,11,0,8.8
2020-04-10,평일,대구,2,91512,89082,11,0,8.8
2020-04-10,평일,대구,3,42133,42007,11,0,8.8
2020-04-10,평일,대전,1,72590,72401,10.9,0,4.5
2020-04-10,평일,부산,1,328662,329956,10,0,8.5
2020-04-10,평일,부산,2,229127,228969,10,0,8.5
2020-04-10,평일,부산,3,71181,68920,10,0,8.5
2020-04-10,평일,부산,4,23333,23115,10,0,8.5
2020-04-10,평일,서울,1,197122,195690,10.7,0,4.8
2020-04-10,평일,서울,2,1218560,1242428,10.7,0,4.8
2020-04-10,평일,서울,3,440944,441473,10.7,0,4.8
2020-04-10,평일,서울,4,426089,428307,10.7,0,4.8
2020-04-10,평일,서울,5,513660,508088,10.7,0,4.8
2020-04-10,평일,서울,6,283047,277472,10.7,0,4.8
2020-04-10,평일,서울,7,612645,603588,10.7,0,4.8
2020-04-10,평일,서울,8,162887,161541,10.7,0,4.8
2020-04-11,주말,광주,1,25656,25151,7.8,5.3,9.8
2020-04-11,주말,대구,1,77571,78437,10.6,0.1,8.3
2020-04-11,주말,대구,2,62705,60934,10.6,0.1,8.3
2020-04-11,주말,대구,3,32277,32025,10.6,0.1,8.3
2020-04-11,주말,대전,1,47156,46998,8.9,0,6.8
2020-04-11,주말,부산,1,235336,235914,10.5,2.9,9.5
2020-04-11,주말,부산,2,165870,166409,10.5,2.9,9.5
2020-04-11,주말,부산,3,48311,46330,10.5,2.9,9.5
2020-04-11,주말,부산,4,17258,16999,10.5,2.9,9.5
2020-04-11,주말,서울,1,120578,119757,9.9,0,4.8
2020-04-11,주말,서울,2,712313,720847,9.9,0,4.8
2020-04-11,주말,서울,3,264134,266928,9.9,0,4.8
2020-04-11,주말,서울,4,269017,270455,9.9,0,4.8
2020-04-11,주말,서울,5,292289,286533,9.9,0,4.8
2020-04-11,주말,서울,6,183454,179978,9.9,0,4.8
2020-04-11,주말,서울,7,362909,354802,9.9,0,4.8
2020-04-11,주말,서울,8,97311,96882,9.9,0,4.8
2020-04-12,주말,광주,1,18792,18422,8.6,1.5,6.1
2020-04-12,주말,대구,1,51210,51563,9.2,1,8.1
2020-04-12,주말,대구,2,39105,38222,9.2,1,8.1
2020-04-12,주말,대구,3,20664,20339,9.2,1,8.1
2020-04-12,주말,대전,1,31428,31311,8.6,1.3,4.3
2020-04-12,주말,부산,1,145218,145253,9,12,9.8
2020-04-12,주말,부산,2,100501,100923,9,12,9.8
2020-04-12,주말,부산,3,28714,27492,9,12,9.8
2020-04-12,주말,부산,4,9547,9614,9,12,9.8
2020-04-12,주말,서울,1,82825,81635,9.9,0,3.1
2020-04-12,주말,서울,2,471666,474036,9.9,0,3.1
2020-04-12,주말,서울,3,175913,178028,9.9,0,3.1
2020-04-12,주말,서울,4,180296,182783,9.9,0,3.1
2020-04-12,주말,서울,5,194143,193230,9.9,0,3.1
2020-04-12,주말,서울,6,128323,126538,9.9,0,3.1
2020-04-12,주말,서울,7,244487,238305,9.9,0,3.1
2020-04-12,주말,서울,8,65503,67336,9.9,0,3.1
2020-04-13,평일,광주,1,40129,39082,9.5,0,2.1
2020-04-13,평일,대구,1,98732,99126,10.2,0,5.5
2020-04-13,평일,대구,2,91934,90138,10.2,0,5.5
2020-04-13,평일,대구,3,43075,42955,10.2,0,5.5
2020-04-13,평일,대전,1,70090,69909,10.7,0,2.6
2020-04-13,평일,부산,1,322185,322659,10.1,0,5.5
2020-04-13,평일,부산,2,224911,224715,10.1,0,5.5
2020-04-13,평일,부산,3,72454,70557,10.1,0,5.5
2020-04-13,평일,부산,4,23600,23724,10.1,0,5.5
2020-04-13,평일,서울,1,196693,193852,12.4,0,1.9
2020-04-13,평일,서울,2,1177197,1196018,12.4,0,1.9
2020-04-13,평일,서울,3,424558,423276,12.4,0,1.9
2020-04-13,평일,서울,4,418175,420020,12.4,0,1.9
2020-04-13,평일,서울,5,514884,510238,12.4,0,1.9
2020-04-13,평일,서울,6,275225,270972,12.4,0,1.9
2020-04-13,평일,서울,7,605545,598738,12.4,0,1.9
2020-04-13,평일,서울,8,157873,158774,12.4,0,1.9
2020-04-14,평일,광주,1,41023,40019,12.5,0,1.5
2020-04-14,평일,대구,1,101953,102855,14.6,0,1.4
2020-04-14,평일,대구,2,97207,94967,14.6,0,1.4
2020-04-14,평일,대구,3,45504,45211,14.6,0,1.4
2020-04-14,평일,대전,1,73310,73081,12.9,0,0.9
2020-04-14,평일,부산,1,339611,341266,15.1,0,1.3
2020-04-14,평일,부산,2,235174,235257,15.1,0,1.3
2020-04-14,평일,부산,3,73626,70718,15.1,0,1.3
2020-04-14,평일,부산,4,24512,24404,15.1,0,1.3
2020-04-14,평일,서울,1,191561,179280,13,0,1.3
2020-04-14,평일,서울,2,1233664,1261383,13,0,1.3
2020-04-14,평일,서울,3,440473,439233,13,0,1.3
2020-04-14,평일,서울,4,437276,440498,13,0,1.3
2020-04-14,평일,서울,5,533057,527763,13,0,1.3
2020-04-14,평일,서울,6,290652,282488,13,0,1.3
2020-04-14,평일,서울,7,627110,618589,13,0,1.3
2020-04-14,평일,서울,8,166651,164788,13,0,1.3
2020-04-15,평일,광주,1,25075,24493,12.9,0,7.6
2020-04-15,평일,대구,1,73880,74494,14.5,0,7.5
2020-04-15,평일,대구,2,62637,61349,14.5,0,7.5
2020-04-15,평일,대구,3,33052,32776,14.5,0,7.5
2020-04-15,평일,대전,1,41901,41799,12.8,0,6.8
2020-04-15,평일,부산,1,222769,222948,14.5,0,6.9
2020-04-15,평일,부산,2,158792,159049,14.5,0,6.9
2020-04-15,평일,부산,3,47205,45746,14.5,0,6.9
2020-04-15,평일,부산,4,17427,17343,14.5,0,6.9
2020-04-15,평일,서울,1,108050,106691,13.2,0,5.4
2020-04-15,평일,서울,2,611482,613333,13.2,0,5.4
2020-04-15,평일,서울,3,223245,225740,13.2,0,5.4
2020-04-15,평일,서울,4,246401,247837,13.2,0,5.4
2020-04-15,평일,서울,5,260529,257595,13.2,0,5.4
2020-04-15,평일,서울,6,164852,162703,13.2,0,5.4
2020-04-15,평일,서울,7,320848,316081,13.2,0,5.4
2020-04-15,평일,서울,8,86416,86932,13.2,0,5.4
2020-04-16,평일,광주,1,40532,39301,14.6,0,2.9
2020-04-16,평일,대구,1,102691,103506,12.8,0,3
2020-04-16,평일,대구,2,95475,93191,12.8,0,3
2020-04-16,평일,대구,3,44114,43989,12.8,0,3
2020-04-16,평일,대전,1,69622,69428,16,0,3.6
2020-04-16,평일,부산,1,331575,332294,12.9,0,5.3
2020-04-16,평일,부산,2,228399,228506,12.9,0,5.3
2020-04-16,평일,부산,3,71276,68979,12.9,0,5.3
2020-04-16,평일,부산,4,24103,24265,12.9,0,5.3
2020-04-16,평일,서울,1,197603,194223,16,0,2.9
2020-04-16,평일,서울,2,1200430,1219766,16,0,2.9
2020-04-16,평일,서울,3,431669,430263,16,0,2.9
2020-04-16,평일,서울,4,423922,427079,16,0,2.9
2020-04-16,평일,서울,5,522560,518385,16,0,2.9
2020-04-16,평일,서울,6,281211,276316,16,0,2.9
2020-04-16,평일,서울,7,610627,604662,16,0,2.9
2020-04-16,평일,서울,8,159762,159759,16,0,2.9
2020-04-17,평일,광주,1,37838,36934,13.4,21.2,6.3
2020-04-17,평일,대구,1,94961,96114,10.7,11.5,9.5
2020-04-17,평일,대구,2,88551,86080,10.7,11.5,9.5
2020-04-17,평일,대구,3,39285,39290,10.7,11.5,9.5
2020-04-17,평일,대전,1,72943,72727,14.3,4,6.6
2020-04-17,평일,부산,1,304495,305490,12.2,32.6,8.8
2020-04-17,평일,부산,2,211864,211827,12.2,32.6,8.8
2020-04-17,평일,부산,3,65712,63496,12.2,32.6,8.8
2020-04-17,평일,부산,4,20423,20555,12.2,32.6,8.8
2020-04-17,평일,서울,1,191711,189362,12.5,6.5,9.1
2020-04-17,평일,서울,2,1207712,1233067,12.5,6.5,9.1
2020-04-17,평일,서울,3,435805,435544,12.5,6.5,9.1
2020-04-17,평일,서울,4,418781,421857,12.5,6.5,9.1
2020-04-17,평일,서울,5,515540,509179,12.5,6.5,9.1
2020-04-17,평일,서울,6,278801,273493,12.5,6.5,9.1
2020-04-17,평일,서울,7,606494,596301,12.5,6.5,9.1
2020-04-17,평일,서울,8,161076,160422,12.5,6.5,9.1
2020-04-18,주말,광주,1,31910,31173,13,0,4.8
2020-04-18,주말,대구,1,87807,89324,14,0.3,4.8
2020-04-18,주말,대구,2,72861,70348,14,0.3,4.8
2020-04-18,주말,대구,3,37089,36756,14,0.3,4.8
2020-04-18,주말,대전,1,52004,51843,14.2,0.1,6.3
2020-04-18,주말,부산,1,268517,269341,13.9,0,4.4
2020-04-18,주말,부산,2,192112,193145,13.9,0,4.4
2020-04-18,주말,부산,3,59234,56200,13.9,0,4.4
2020-04-18,주말,부산,4,19737,19516,13.9,0,4.4
2020-04-18,주말,서울,1,133491,132504,13.5,0,2.6
2020-04-18,주말,서울,2,767718,778816,13.5,0,2.6
2020-04-18,주말,서울,3,289266,292786,13.5,0,2.6
2020-04-18,주말,서울,4,289147,291019,13.5,0,2.6
2020-04-18,주말,서울,5,316358,310718,13.5,0,2.6
2020-04-18,주말,서울,6,199499,196881,13.5,0,2.6
2020-04-18,주말,서울,7,388327,378969,13.5,0,2.6
2020-04-18,주말,서울,8,104476,103711,13.5,0,2.6
2020-04-19,주말,광주,1,15844,15551,11.5,27.3,9.6
2020-04-19,주말,대구,1,55619,55445,11.1,19,9.6
2020-04-19,주말,대구,2,41105,40602,11.1,19,9.6
2020-04-19,주말,대구,3,21126,21004,11.1,19,9.6
2020-04-19,주말,대전,1,32871,32766,11.3,12.4,9
2020-04-19,주말,부산,1,157282,157457,11.8,33.2,9.9
2020-04-19,주말,부산,2,110498,110577,11.8,33.2,9.9
2020-04-19,주말,부산,3,32086,30938,11.8,33.2,9.9
2020-04-19,주말,부산,4,10750,10910,11.8,33.2,9.9
2020-04-19,주말,서울,1,83554,82096,12.3,10.3,9.5
2020-04-19,주말,서울,2,471252,473709,12.3,10.3,9.5
2020-04-19,주말,서울,3,180282,182150,12.3,10.3,9.5
2020-04-19,주말,서울,4,180222,183144,12.3,10.3,9.5
2020-04-19,주말,서울,5,193487,192152,12.3,10.3,9.5
2020-04-19,주말,서울,6,128450,127562,12.3,10.3,9.5
2020-04-19,주말,서울,7,244147,238102,12.3,10.3,9.5
2020-04-19,주말,서울,8,71197,72256,12.3,10.3,9.5
2020-04-20,평일,광주,1,41702,40438,11.6,0,7.4
2020-04-20,평일,대구,1,109782,110886,13.6,0.5,7.8
2020-04-20,평일,대구,2,101556,99074,13.6,0.5,7.8
2020-04-20,평일,대구,3,47363,46839,13.6,0.5,7.8
2020-04-20,평일,대전,1,72192,71975,11,0,7
2020-04-20,평일,부산,1,348056,349028,14,0.1,5.8
2020-04-20,평일,부산,2,236319,235877,14,0.1,5.8
2020-04-20,평일,부산,3,74190,72096,14,0.1,5.8
2020-04-20,평일,부산,4,25967,25784,14,0.1,5.8
2020-04-20,평일,서울,1,201711,198645,10,0.1,7.4
2020-04-20,평일,서울,2,1209705,1227502,10,0.1,7.4
2020-04-20,평일,서울,3,436131,433598,10,0.1,7.4
2020-04-20,평일,서울,4,426328,427829,10,0.1,7.4
2020-04-20,평일,서울,5,529159,525053,10,0.1,7.4
2020-04-20,평일,서울,6,280627,276772,10,0.1,7.4
2020-04-20,평일,서울,7,614209,606800,10,0.1,7.4
2020-04-20,평일,서울,8,162662,163170,10,0.1,7.4
2020-04-21,평일,광주,1,40785,39729,10,0,4.6
2020-04-21,평일,대구,1,109430,109968,11.4,0,5.3
2020-04-21,평일,대구,2,101188,98870,11.4,0,5.3
2020-04-21,평일,대구,3,46473,46506,11.4,0,5.3
2020-04-21,평일,대전,1,71912,71700,9,0,4
2020-04-21,평일,부산,1,342807,343537,12.2,0,5.5
2020-04-21,평일,부산,2,235952,236002,12.2,0,5.5
2020-04-21,평일,부산,3,72985,70581,12.2,0,5.5
2020-04-21,평일,부산,4,24755,24851,12.2,0,5.5
2020-04-21,평일,서울,1,204829,201722,7.4,0,3.6
2020-04-21,평일,서울,2,1243372,1257711,7.4,0,3.6
2020-04-21,평일,서울,3,447628,444867,7.4,0,3.6
2020-04-21,평일,서울,4,438191,439316,7.4,0,3.6
2020-04-21,평일,서울,5,543227,537697,7.4,0,3.6
2020-04-21,평일,서울,6,287610,284217,7.4,0,3.6
2020-04-21,평일,서울,7,624819,619321,7.4,0,3.6
2020-04-21,평일,서울,8,166038,166844,7.4,0,3.6
2020-04-22,평일,광주,1,40302,39209,8.8,0,2.3
2020-04-22,평일,대구,1,107082,107918,8.5,0,2.8
2020-04-22,평일,대구,2,101627,99237,8.5,0,2.8
2020-04-22,평일,대구,3,46200,46118,8.5,0,2.8
2020-04-22,평일,대전,1,71390,71180,7.3,0,4
2020-04-22,평일,부산,1,349912,350893,9.3,0,2
2020-04-22,평일,부산,2,234961,234304,9.3,0,2
2020-04-22,평일,부산,3,73210,70982,9.3,0,2
2020-04-22,평일,부산,4,24548,24687,9.3,0,2
2020-04-22,평일,서울,1,201585,198435,6,0,4.1
2020-04-22,평일,서울,2,1241935,1256227,6,0,4.1
2020-04-22,평일,서울,3,443802,442057,6,0,4.1
2020-04-22,평일,서울,4,435143,436449,6,0,4.1
2020-04-22,평일,서울,5,541439,535550,6,0,4.1
2020-04-22,평일,서울,6,287452,284247,6,0,4.1
2020-04-22,평일,서울,7,620083,613246,6,0,4.1
2020-04-22,평일,서울,8,165938,166296,6,0,4.1
2020-04-23,평일,광주,1,41211,40125,9.5,0,2.8
2020-04-23,평일,대구,1,108166,108898,9.9,0,2.1
2020-04-23,평일,대구,2,101309,98990,9.9,0,2.1
2020-04-23,평일,대구,3,46480,46308,9.9,0,2.1
2020-04-23,평일,대전,1,73274,73041,9.1,0,2.4
2020-04-23,평일,부산,1,341539,342670,10.3,0,0.8
2020-04-23,평일,부산,2,237419,237180,10.3,0,0.8
2020-04-23,평일,부산,3,76118,73703,10.3,0,0.8
2020-04-23,평일,부산,4,24727,24673,10.3,0,0.8
2020-04-23,평일,서울,1,207969,204337,7.9,0,1.6
2020-04-23,평일,서울,2,1257566,1275625,7.9,0,1.6
2020-04-23,평일,서울,3,452792,451229,7.9,0,1.6
2020-04-23,평일,서울,4,441115,443578,7.9,0,1.6
2020-04-23,평일,서울,5,546244,541470,7.9,0,1.6
2020-04-23,평일,서울,6,292995,288275,7.9,0,1.6
2020-04-23,평일,서울,7,629651,622004,7.9,0,1.6
2020-04-23,평일,서울,8,166710,166956,7.9,0,1.6
2020-04-24,평일,광주,1,44446,43245,11.2,0,0
2020-04-24,평일,대구,1,120317,121837,11.8,0,0.4
2020-04-24,평일,대구,2,110838,107545,11.8,0,0.4
2020-04-24,평일,대구,3,52148,51745,11.8,0,0.4
2020-04-24,평일,대전,1,82665,82391,10.7,0,0
2020-04-24,평일,부산,1,368049,369759,11.1,0,0
2020-04-24,평일,부산,2,252595,252176,11.1,0,0
2020-04-24,평일,부산,3,78346,75343,11.1,0,0
2020-04-24,평일,부산,4,25782,25729,11.1,0,0
2020-04-24,평일,서울,1,218989,216689,9.9,0,1.8
2020-04-24,평일,서울,2,1317186,1344845,9.9,0,1.8
2020-04-24,평일,서울,3,480888,480808,9.9,0,1.8
2020-04-24,평일,서울,4,461453,464661,9.9,0,1.8
2020-04-24,평일,서울,5,564872,556915,9.9,0,1.8
2020-04-24,평일,서울,6,306347,302807,9.9,0,1.8
2020-04-24,평일,서울,7,651120,640071,9.9,0,1.8
2020-04-24,평일,서울,8,177406,176157,9.9,0,1.8
2020-04-25,주말,광주,1,32721,31892,14.2,0,0.8
2020-04-25,주말,대구,1,97589,98930,15.9,0,0
2020-04-25,주말,대구,2,80295,77658,15.9,0,0
2020-04-25,주말,대구,3,41423,41115,15.9,0,0
2020-04-25,주말,대전,1,55119,54938,14.9,0,2
2020-04-25,주말,부산,1,275453,276529,14.8,0,0
2020-04-25,주말,부산,2,191658,192215,14.8,0,0
2020-04-25,주말,부산,3,55807,52948,14.8,0,0
2020-04-25,주말,부산,4,19551,19384,14.8,0,0
2020-04-25,주말,서울,1,144116,143374,13.1,0,3.3
2020-04-25,주말,서울,2,814936,827420,13.1,0,3.3
2020-04-25,주말,서울,3,308534,312540,13.1,0,3.3
2020-04-25,주말,서울,4,303828,306057,13.1,0,3.3
2020-04-25,주말,서울,5,330810,324151,13.1,0,3.3
2020-04-25,주말,서울,6,207964,206451,13.1,0,3.3
2020-04-25,주말,서울,7,402813,392259,13.1,0,3.3
2020-04-25,주말,서울,8,108528,108006,13.1,0,3.3
2020-04-26,주말,광주,1,22904,22446,13,0,1.6
2020-04-26,주말,대구,1,73394,73948,13.6,0,1.6
2020-04-26,주말,대구,2,55895,54474,13.6,0,1.6
2020-04-26,주말,대구,3,29770,29424,13.6,0,1.6
2020-04-26,주말,대전,1,39591,39468,12.8,0,1.6
2020-04-26,주말,부산,1,192411,192837,14.2,0,1.5
2020-04-26,주말,부산,2,132667,132828,14.2,0,1.5
2020-04-26,주말,부산,3,38114,36764,14.2,0,1.5
2020-04-26,주말,부산,4,13401,13337,14.2,0,1.5
2020-04-26,주말,서울,1,103572,101367,12.3,0,0.8
2020-04-26,주말,서울,2,553304,555218,12.3,0,0.8
2020-04-26,주말,서울,3,210139,213633,12.3,0,0.8
2020-04-26,주말,서울,4,212025,214561,12.3,0,0.8
2020-04-26,주말,서울,5,232012,229793,12.3,0,0.8
2020-04-26,주말,서울,6,153376,151658,12.3,0,0.8
2020-04-26,주말,서울,7,284425,278571,12.3,0,0.8
2020-04-26,주말,서울,8,77342,79467,12.3,0,0.8
2020-04-27,평일,광주,1,43234,42024,12.8,0,0
2020-04-27,평일,대구,1,118814,119292,12.9,0,3.1
2020-04-27,평일,대구,2,109252,106951,12.9,0,3.1
2020-04-27,평일,대구,3,50863,50645,12.9,0,3.1
2020-04-27,평일,대전,1,77207,76971,12.1,0,2
2020-04-27,평일,부산,1,363644,364822,13.7,0,2.9
2020-04-27,평일,부산,2,241758,241362,13.7,0,2.9
2020-04-27,평일,부산,3,76648,74085,13.7,0,2.9
2020-04-27,평일,부산,4,25915,25944,13.7,0,2.9
2020-04-27,평일,서울,1,215301,213178,12.9,0,3.4
2020-04-27,평일,서울,2,1265274,1284526,12.9,0,3.4
2020-04-27,평일,서울,3,462059,460364,12.9,0,3.4
2020-04-27,평일,서울,4,447598,449745,12.9,0,3.4
2020-04-27,평일,서울,5,556370,551001,12.9,0,3.4
2020-04-27,평일,서울,6,292949,288061,12.9,0,3.4
2020-04-27,평일,서울,7,640493,633307,12.9,0,3.4
2020-04-27,평일,서울,8,168808,169473,12.9,0,3.4
2020-04-28,평일,광주,1,44181,42999,13.4,0,0
2020-04-28,평일,대구,1,119132,120115,15.2,0,0
2020-04-28,평일,대구,2,111368,108709,15.2,0,0
2020-04-28,평일,대구,3,52242,52086,15.2,0,0
2020-04-28,평일,대전,1,78379,78130,13.5,0,0
2020-04-28,평일,부산,1,359899,360520,14.3,0,0.5
2020-04-28,평일,부산,2,248807,248979,14.3,0,0.5
2020-04-28,평일,부산,3,80598,77842,14.3,0,0.5
2020-04-28,평일,부산,4,25907,25971,14.3,0,0.5
2020-04-28,평일,서울,1,219951,217264,13.9,0,0
2020-04-28,평일,서울,2,1293970,1312585,13.9,0,0
2020-04-28,평일,서울,3,472939,472316,13.9,0,0
2020-04-28,평일,서울,4,458709,461294,13.9,0,0
2020-04-28,평일,서울,5,567202,560942,13.9,0,0
2020-04-28,평일,서울,6,300199,295280,13.9,0,0
2020-04-28,평일,서울,7,652444,644987,13.9,0,0
2020-04-28,평일,서울,8,171988,172496,13.9,0,0
2020-04-29,평일,광주,1,46695,45471,15.7,0,0
2020-04-29,평일,대구,1,127594,128768,17.6,0,0
2020-04-29,평일,대구,2,116350,113355,17.6,0,0
2020-04-29,평일,대구,3,55286,54908,17.6,0,0
